Time,PE_NIFTY50
"1 Jul, 2021, 03:30 PM",28.26
"2 Jul, 2021, 03:30 PM",28.33
"5 Jul, 2021, 03:30 PM",28.53
"6 Jul, 2021, 03:30 PM",28.5
"7 Jul, 2021, 03:30 PM",28.62
"8 Jul, 2021, 03:30 PM",28.34
"9 Jul, 2021, 03:30 PM",28.27
"12 Jul, 2021, 03:30 PM",28.21
"13 Jul, 2021, 03:30 PM",28.43
"14 Jul, 2021, 03:30 PM",28.5
"15 Jul, 2021, 03:30 PM",28.63
"16 Jul, 2021, 03:30 PM",28.53
"19 Jul, 2021, 03:30 PM",28.23
"20 Jul, 2021, 03:30 PM",27.89
"22 Jul, 2021, 03:30 PM",28.22
"23 Jul, 2021, 03:30 PM",28.28
"26 Jul, 2021, 03:30 PM",28.13
"27 Jul, 2021, 03:30 PM",27.45
"28 Jul, 2021, 03:30 PM",26.98
"29 Jul, 2021, 03:30 PM",27.08
"30 Jul, 2021, 03:30 PM",27.01
"2 Aug, 2021, 03:30 PM",27.21
"3 Aug, 2021, 03:30 PM",27.31
"4 Aug, 2021, 03:30 PM",27.39
"5 Aug, 2021, 03:30 PM",26.72
"6 Aug, 2021, 03:30 PM",26.51
"9 Aug, 2021, 03:30 PM",26.53
"10 Aug, 2021, 03:30 PM",26.35
"11 Aug, 2021, 03:30 PM",26.34
"12 Aug, 2021, 03:30 PM",26.25
"13 Aug, 2021, 03:30 PM",26.51
"16 Aug, 2021, 03:30 PM",25.62
